newlyConst,balcony,totalRent,hasKitchen,cellar,livingSpace,lift,typeOfFlat,geo_plz,noRooms,garden,regio3,date,buildingAge,schufa_yn,PersonalInfo_yn,incomeProof_yn,guarantee_yn,debtFreeProof_yn,ID_yn,utilitiesPrice
1,1,2040.0,0,1,112.0,1,apartment,10179,4.0,0,Mitte,Sep18,3.0,0,0,0,0,0,0,250.0
0,1,604.28,1,1,51.93,1,apartment,14055,1.5,0,Charlottenburg,May19,38.0,0,0,0,0,0,0,220.28
0,1,1364.39,0,1,76.46,1,ground_floor,12157,2.0,1,Steglitz,May19,27.0,0,0,0,0,0,0,535.3900000000001
0,1,685.16,0,0,77.37,1,apartment,12679,3.0,0,Marzahn,Sep18,37.0,0,0,0,0,0,0,217.16
0,0,2492.05,1,0,126.5,1,apartment,10117,4.0,0,Mitte,Feb20,24.0,0,0,0,0,0,0,393.0500000000001
0,1,664.18,0,0,50.0,0,apartment,13055,2.0,0,Hohenschönhausen,Feb20,5.0,0,0,0,0,0,0,127.17999999999996
0,1,2498.0,1,1,143.3,1,roof_storey,10585,3.0,0,Charlottenburg,Feb20,105.0,0,0,0,0,0,0,500.0
1,1,1884.36,1,1,91.92,1,ground_floor,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,276.3599999999999
0,0,774.0,0,0,54.42,0,apartment,10315,2.0,0,Lichtenberg,Oct19,90.0,0,0,0,0,0,0,175.0
0,1,1390.0,1,1,65.0,0,apartment,10437,2.0,0,Prenzlauer Berg,Oct19,120.0,0,0,0,0,0,0,260.0
0,0,844.0,0,1,70.4,0,apartment,10437,2.0,0,Prenzlauer Berg,Sep18,114.0,0,0,0,0,0,0,130.0
1,1,1387.65,1,1,54.02,1,apartment,10785,2.0,0,Tiergarten,May19,1.0,0,0,0,0,0,0,189.65000000000006
1,1,1627.11,1,1,76.57,1,ground_floor,10557,2.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,230.10999999999993
0,0,457.07,0,0,52.5,0,apartment,13053,2.0,0,Hohenschönhausen,May19,37.0,0,0,0,0,0,0,143.07
0,0,686.93,0,0,51.24,0,apartment,13055,2.0,0,Hohenschönhausen,Feb20,72.0,0,0,0,0,0,0,167.92999999999995
0,1,975.0,1,0,75.94,0,apartment,12555,3.0,0,Köpenick,Sep18,40.0,0,0,0,0,0,0,193.0
0,1,766.99,0,0,78.0,0,roof_storey,12049,2.0,0,Neukölln,Feb20,120.0,0,0,0,0,0,0,190.99
0,1,1199.0,0,0,104.0,1,apartment,12309,4.0,0,Tempelhof,May19,44.0,0,0,0,0,0,0,340.0
0,1,1440.5,1,1,103.41,1,apartment,12489,3.0,0,Treptow,Oct19,6.0,0,0,0,0,0,0,241.5
0,1,2206.42,1,0,93.89,1,roof_storey,10117,2.0,1,Mitte,Oct19,5.0,0,0,0,0,0,0,516.4200000000002
0,1,1655.0,1,1,130.0,1,apartment,10627,4.0,0,Charlottenburg,May19,117.0,0,0,0,0,0,0,205.0
0,1,789.0,0,1,65.86,1,raised_ground_floor,12555,2.0,0,Köpenick,May19,25.0,0,0,0,0,0,0,170.0
0,1,1841.63,0,0,121.16,0,maisonette,10247,4.0,0,Friedrichshain,Sep18,120.0,0,0,0,0,0,0,388.63000000000017
0,1,1300.0,1,1,85.05,0,apartment,12555,3.0,0,Köpenick,Sep18,120.0,0,0,0,0,0,0,175.0
1,1,1021.77,1,0,53.22,1,apartment,10247,2.0,0,Friedrichshain,May19,1.0,0,0,0,0,0,0,157.76999999999995
0,0,2070.0,1,1,118.0,0,apartment,14193,4.0,0,Wilmersdorf,Oct19,24.0,0,0,0,0,0,0,370.0
0,1,557.77,0,0,59.0,0,roof_storey,10587,2.5,0,Charlottenburg,Feb20,128.0,0,0,0,0,0,0,110.76999999999998
0,0,825.0,0,0,79.28,0,apartment,12524,2.0,0,Treptow,Oct19,120.0,0,0,0,0,0,0,126.0
0,1,817.3,1,1,59.9,0,apartment,13156,2.0,0,Pankow,Sep18,26.0,0,0,0,0,0,0,136.29999999999995
0,1,833.0,1,1,45.75,0,ground_floor,14199,1.5,1,Wilmersdorf,Feb20,45.0,0,0,0,0,0,0,284.0
0,1,647.64,0,0,69.4,1,apartment,12629,2.0,0,Hellersdorf,Oct19,31.0,0,0,0,0,0,0,223.64
0,1,624.46,1,1,61.81,0,apartment,13407,2.0,0,Reinickendorf,Sep18,32.0,0,0,0,0,0,0,186.46000000000004
0,1,1345.75,1,0,65.65,1,apartment,10709,2.0,0,Charlottenburg,Feb20,48.0,0,0,0,0,0,0,229.75
0,0,920.0,0,1,80.0,0,roof_storey,13465,3.0,0,Reinickendorf,May19,52.0,0,0,0,0,0,0,230.0
0,0,2790.0,1,1,94.0,1,apartment,10719,2.5,0,Charlottenburg,Oct19,8.0,0,0,0,0,0,0,440.0
0,1,2086.5,1,0,95.0,1,apartment,10589,3.0,0,Charlottenburg,Sep18,4.0,0,0,0,0,0,0,237.5
1,1,269.94,0,0,30.33,1,apartment,12353,1.0,0,Neukölln,Feb20,1.0,0,0,0,0,0,0,72.94
0,0,1060.0,1,0,46.96,0,ground_floor,10559,2.0,0,Tiergarten,Feb20,120.0,0,0,0,0,0,0,142.0
0,1,952.0,0,0,76.66,1,apartment,10317,3.0,1,Lichtenberg,May19,22.0,0,0,0,0,0,0,224.0
1,1,1559.58,1,0,61.16,1,apartment,10243,2.0,0,Friedrichshain,Sep18,2.0,0,0,0,0,0,0,153.5799999999999
0,1,590.0,0,0,42.0,0,apartment,13357,1.0,0,Wedding,May19,53.0,0,0,0,0,0,0,160.0
0,0,699.0,0,0,55.0,0,apartment,12051,1.0,0,Neukölln,Sep18,115.0,0,0,0,0,0,0,110.0
0,0,795.0,0,1,55.6,0,apartment,14167,2.0,0,Steglitz,May19,81.0,0,0,0,0,0,0,156.0
0,0,1320.0,0,0,114.0,0,apartment,13585,5.0,0,Spandau,May19,120.0,0,0,0,0,0,0,280.0
0,0,1022.0,0,0,51.77,0,apartment,12055,3.0,0,Neukölln,May19,79.0,0,0,0,0,0,0,247.0
1,0,819.0,1,0,30.5,1,apartment,13347,1.0,0,Wedding,May19,2.0,0,0,0,0,0,0,119.0
0,0,1819.0,1,1,139.0,0,apartment,12051,4.0,0,Neukölln,Oct19,122.0,0,0,0,0,0,0,300.0
0,1,540.0,0,1,39.22,1,raised_ground_floor,10585,1.0,0,Charlottenburg,Oct19,61.0,0,0,0,0,0,0,140.0
0,1,829.0,1,0,48.5,0,apartment,10555,2.0,0,Tiergarten,May19,62.0,0,0,0,0,0,0,130.0
0,1,2974.76,1,0,175.0,0,apartment,10559,4.0,0,Tiergarten,Sep18,120.0,0,0,0,0,0,0,524.7600000000001
0,0,590.0,1,1,61.36,1,apartment,13127,2.0,0,Buchholz,Oct19,22.0,0,0,0,0,0,0,160.0
0,1,3450.0,1,1,206.0,0,roof_storey,10117,4.0,0,Mitte,Sep18,120.0,0,0,0,0,0,0,560.0
0,1,1190.0,0,0,87.0,0,apartment,12247,3.0,0,Steglitz,Feb20,120.0,0,0,0,0,0,0,140.0
1,1,1103.25,1,1,73.55,1,ground_floor,12459,3.0,0,Köpenick,Sep18,2.0,0,0,0,0,0,0,221.25
0,0,755.0,0,0,69.08,0,apartment,13357,2.0,0,Wedding,Feb20,115.0,0,0,0,0,0,0,0.0
0,1,1232.0,1,1,110.0,0,roof_storey,13437,2.0,0,Reinickendorf,May19,48.0,0,0,0,0,0,0,440.0
0,1,2270.0,1,1,136.99,0,apartment,10965,4.0,0,Kreuzberg,Oct19,120.0,0,0,0,0,0,0,490.0
0,1,666.26,0,1,52.74,1,apartment,13589,1.5,0,Spandau,May19,56.0,0,0,0,0,0,0,164.26
0,0,952.5,0,0,67.86,0,apartment,13347,2.0,0,Wedding,May19,122.0,0,0,0,0,0,0,206.5
0,1,723.0,1,1,59.26,0,apartment,12627,2.0,0,Hellersdorf,May19,23.0,0,0,0,0,0,0,154.0
0,1,1755.0,1,1,92.0,1,apartment,12051,3.0,0,Neukölln,Feb20,2.0,0,0,0,0,0,0,363.0
1,1,2571.08,1,1,132.53,1,apartment,10825,4.0,0,Schöneberg,Oct19,1.0,0,0,0,0,0,0,318.07999999999987
0,1,1190.0,1,0,79.0,0,ground_floor,13591,3.0,1,Spandau,Oct19,85.0,0,0,0,0,0,0,200.0
0,0,929.0,0,0,57.25,1,apartment,12045,2.0,0,Neukölln,May19,114.0,0,0,0,0,0,0,151.0
0,1,1714.0,0,1,109.71,0,apartment,12683,4.0,0,Marzahn,May19,3.0,0,0,0,0,0,0,315.0
0,1,1590.0,1,0,120.0,1,maisonette,13465,3.0,0,Reinickendorf,Sep18,27.0,0,0,0,0,0,0,500.0
0,0,506.0,0,0,41.42,0,ground_floor,12437,1.0,0,Treptow,Oct19,115.0,0,0,0,0,0,0,75.0
0,1,1643.33,1,1,94.99,0,ground_floor,12487,3.0,0,Treptow,Feb20,68.0,0,0,0,0,0,0,314.32999999999987
0,0,690.0,1,1,19.7,0,ground_floor,14059,1.0,0,Charlottenburg,Sep18,116.0,0,0,0,0,0,0,40.0
0,1,675.98,1,1,46.18,1,roof_storey,13086,2.0,0,Weißensee,May19,24.0,0,0,0,0,0,0,168.98000000000005
0,1,1900.0,1,0,83.0,1,apartment,10439,3.0,0,Prenzlauer Berg,Feb20,110.0,0,0,0,0,0,0,200.0
0,0,699.0,0,0,66.46,0,ground_floor,12439,2.0,0,Treptow,May19,91.0,0,0,0,0,0,0,160.0
0,0,668.28,1,0,70.0,0,roof_storey,13629,2.0,0,Spandau,Feb20,116.0,0,0,0,0,0,0,150.27999999999997
0,0,819.0,0,0,55.16,0,apartment,10315,2.0,0,Neukölln,Feb20,110.0,0,0,0,0,0,0,194.0
0,1,2046.0,0,0,85.0,1,roof_storey,10245,3.0,0,Friedrichshain,Oct19,120.0,0,0,0,0,0,0,286.0
0,0,1448.0,1,0,109.7,0,apartment,10829,3.0,0,Schöneberg,Feb20,120.0,0,0,0,0,0,0,272.0
0,1,1723.39,1,0,78.13,1,apartment,10405,3.0,0,Prenzlauer Berg,Sep18,4.0,0,0,0,0,0,0,234.39000000000007
0,0,1015.0,1,0,72.17,0,raised_ground_floor,10559,2.0,0,Tiergarten,May19,112.0,0,0,0,0,0,0,220.0
0,1,829.0,0,0,77.0,0,apartment,13469,3.0,0,Reinickendorf,Oct19,53.0,0,0,0,0,0,0,280.0
0,1,2057.1,1,0,146.7,0,roof_storey,12051,4.0,0,Neukölln,Oct19,6.0,0,0,0,0,0,0,150.0999999999999
0,0,2472.0,1,0,211.0,1,apartment,14050,6.5,0,Charlottenburg,Sep18,89.0,0,0,0,0,0,0,476.0
0,0,699.61,0,0,49.6,0,ground_floor,13627,2.0,0,Charlottenburg,Feb20,91.0,0,0,0,0,0,0,177.61
0,0,1500.0,0,0,71.47,1,apartment,10707,2.0,0,Wilmersdorf,Sep18,34.0,0,0,0,0,0,0,213.0
0,0,512.49,0,0,52.92,1,apartment,12679,2.0,0,Marzahn,Oct19,36.0,0,0,0,0,0,0,144.49
0,0,2818.86,1,0,168.24,1,apartment,10587,5.0,0,Charlottenburg,Feb20,7.0,0,0,0,0,0,0,463.8600000000001
0,1,693.42,0,1,76.1,1,apartment,12683,3.0,0,Marzahn,Oct19,38.0,0,0,0,0,0,0,219.42
1,1,1695.0,1,0,79.75,1,apartment,10551,3.0,1,Tiergarten,Sep18,2.0,0,0,0,0,0,0,210.0
0,1,791.0,0,1,69.93,0,apartment,12627,3.0,0,Hellersdorf,May19,35.0,0,0,0,0,0,0,172.0
0,1,603.15,1,1,58.52,0,apartment,12309,1.0,0,Tempelhof,May19,46.0,0,0,0,0,0,0,66.14999999999998
0,0,1700.44,0,0,121.46,0,apartment,10249,4.0,0,Friedrichshain,Feb20,120.0,0,0,0,0,0,0,364.44000000000005
1,1,2354.6,1,0,125.44,1,apartment,10823,3.0,0,Schöneberg,Feb20,1.0,0,0,0,0,0,0,398.59999999999985
1,1,1869.46,1,1,88.6,1,apartment,14193,3.0,0,Wilmersdorf,Oct19,1.0,0,0,0,0,0,0,186.46000000000004
0,1,1790.0,1,1,121.0,0,apartment,10967,4.0,0,Kreuzberg,May19,115.0,1,0,1,0,1,1,290.0
0,1,1085.0,1,0,57.0,0,apartment,10317,2.0,0,Lichtenberg,Oct19,120.0,0,0,0,0,0,0,170.0
0,1,689.0,0,0,65.92,0,apartment,13469,2.0,0,Reinickendorf,Oct19,52.0,0,0,0,0,0,0,240.0
0,1,3799.0,1,1,140.0,1,roof_storey,10585,4.0,0,Charlottenburg,Feb20,4.0,0,0,0,0,0,0,299.0
0,1,789.05,0,1,50.07,0,ground_floor,14163,2.0,0,Zehlendorf,May19,89.0,0,0,0,0,0,0,182.04999999999995
0,1,3245.0,1,1,136.0,1,roof_storey,10629,4.0,0,Charlottenburg,Sep18,100.0,0,0,0,0,0,0,388.0
0,0,767.54,0,1,48.76,0,ground_floor,10439,1.0,0,Prenzlauer Berg,Sep18,116.0,0,0,0,0,0,0,80.53999999999995
0,1,1400.0,1,0,62.2,0,apartment,12043,2.0,0,Neukölln,Sep18,120.0,0,0,0,0,0,0,100.0
0,1,779.93,0,1,67.71,0,apartment,12109,3.0,0,Tempelhof,Sep18,57.0,0,0,0,0,0,0,209.92999999999995
0,1,863.32,0,1,67.95,0,apartment,13583,2.5,0,Spandau,Feb20,93.0,0,0,0,0,0,0,254.32000000000005
0,1,960.0,1,1,57.0,1,apartment,13587,2.0,0,Spandau,May19,4.0,0,0,0,0,0,0,160.0
0,1,1150.0,0,0,56.0,0,apartment,10249,2.0,0,Friedrichshain,Sep18,117.0,0,0,0,0,0,0,152.0
0,0,354.96,0,1,29.48,1,apartment,10315,1.0,0,Lichtenberg,Oct19,38.0,0,0,0,0,0,0,69.95999999999998
0,0,1229.0,0,1,81.0,1,apartment,13156,3.0,1,Pankow,Sep18,52.0,0,0,0,0,0,0,298.0
0,0,562.06,1,0,60.0,0,apartment,13353,2.0,0,Wedding,Oct19,120.0,0,0,0,0,0,0,127.05999999999996
0,1,1161.0,0,0,88.13,0,ground_floor,10437,1.0,0,Prenzlauer Berg,Feb20,117.0,0,0,0,0,0,0,235.0
0,0,990.0,0,0,70.0,0,apartment,12055,2.0,0,Neukölln,May19,100.0,1,1,0,0,1,1,100.0
0,1,2218.38,1,0,106.46,1,apartment,10435,3.0,0,Prenzlauer Berg,Sep18,4.0,0,0,0,0,0,0,319.3800000000001
0,1,634.68,1,1,64.27,1,apartment,13409,2.0,0,Reinickendorf,Feb20,35.0,0,0,0,0,0,0,197.67999999999995
0,1,909.0,1,0,73.0,0,apartment,12559,3.0,0,Köpenick,May19,23.0,0,0,0,0,0,0,160.0
0,1,609.33,0,0,59.0,1,apartment,12057,2.0,0,Neukölln,Feb20,48.0,0,0,0,0,0,0,210.33000000000004
0,1,1996.91,0,0,97.41,1,roof_storey,10115,3.0,0,Mitte,Sep18,7.0,0,0,0,0,0,0,292.91000000000014
0,1,1660.0,1,1,80.0,1,penthouse,10439,3.0,0,Prenzlauer Berg,Oct19,3.0,0,0,0,0,0,0,160.0
0,1,650.09,0,0,32.0,0,apartment,14193,1.0,0,Wilmersdorf,Feb20,62.0,0,0,0,0,0,0,390.09
0,0,1680.0,1,0,140.73,0,apartment,12055,1.0,0,Neukölln,Oct19,111.0,0,0,0,0,0,0,410.0
0,1,2815.0,1,1,130.0,1,apartment,10625,3.0,0,Charlottenburg,May19,110.0,0,0,0,0,0,0,400.0
0,1,1920.0,1,1,130.0,0,roof_storey,10245,3.5,0,Friedrichshain,Sep18,5.0,0,0,0,0,0,0,230.0
0,1,790.0,1,1,57.0,1,apartment,13599,2.0,0,Spandau,Feb20,48.0,0,0,0,0,0,0,140.0
0,1,980.0,0,1,76.73,0,apartment,13156,3.0,0,Pankow,Oct19,24.0,0,0,0,0,0,0,210.0
0,1,1745.0,1,0,97.25,0,roof_storey,12053,3.0,0,Neukölln,Sep18,109.0,0,0,0,0,0,0,246.0
1,1,924.27,1,0,59.63,1,apartment,12555,2.0,0,Köpenick,May19,1.0,0,0,0,0,0,0,149.26999999999995
0,1,749.54,0,1,65.3,0,apartment,13585,2.0,0,Spandau,Sep18,25.0,0,0,0,0,0,0,218.54
0,1,837.01,0,1,47.38,0,apartment,12203,2.0,0,Steglitz,May19,120.0,0,0,0,0,0,0,150.01
1,1,1733.0,1,0,75.92,1,roof_storey,10247,2.0,1,Friedrichshain,Sep18,2.0,0,0,0,0,0,0,290.0
0,1,989.0,1,0,57.49,0,apartment,12059,2.0,0,Neukölln,Sep18,67.0,0,0,0,0,0,0,183.0
0,0,1253.81,1,0,57.56,0,loft,10827,2.0,0,Schöneberg,May19,100.0,0,0,0,0,0,0,217.80999999999997
0,1,831.38,0,1,46.28,1,apartment,10969,2.0,0,Kreuzberg,Oct19,57.0,0,0,0,0,0,0,165.38
1,1,1511.39,0,1,75.57,1,apartment,10115,2.0,0,Mitte,Sep18,2.0,0,0,0,0,0,0,227.39000000000007
0,1,780.0,0,1,75.57,0,apartment,12685,3.0,0,Marzahn,May19,23.0,0,0,0,0,0,0,215.0
0,1,555.0,1,1,35.08,1,apartment,10781,1.0,0,Schöneberg,May19,61.0,0,0,0,0,0,0,105.0
0,1,852.57,1,1,51.99,0,ground_floor,12487,2.0,0,Treptow,Oct19,68.0,0,0,0,0,0,0,181.57000000000005
0,0,1120.0,1,1,42.0,1,apartment,10709,1.0,0,Wilmersdorf,Feb20,94.0,0,0,0,0,0,0,120.0
1,1,1890.0,0,1,89.34,1,ground_floor,10247,3.0,0,Friedrichshain,Feb20,1.0,0,0,0,0,0,0,200.0
0,1,1480.0,1,1,73.34,1,apartment,10245,2.0,0,Friedrichshain,Feb20,2.0,0,0,0,0,0,0,200.0
0,1,925.0,1,1,56.38,0,apartment,10317,2.0,0,Lichtenberg,Feb20,120.0,0,0,0,0,0,0,162.0
0,1,560.72,0,0,53.06,0,apartment,12587,2.0,0,Köpenick,Oct19,63.0,0,0,0,0,0,0,186.72000000000003
0,1,699.0,0,1,55.84,0,apartment,12627,3.0,0,Hellersdorf,Oct19,35.0,0,0,0,0,0,0,140.0
0,1,1224.91,1,1,73.26,0,apartment,12487,2.0,0,Treptow,Feb20,68.0,0,0,0,0,0,0,241.91000000000008
0,1,2283.11,1,1,126.49,1,apartment,10709,4.0,0,Charlottenburg,May19,40.0,0,0,0,0,0,0,449.1100000000001
0,0,2310.0,1,0,150.0,0,apartment,12163,5.0,1,Steglitz,Oct19,92.0,0,0,0,0,0,0,410.0
0,1,1129.0,0,0,84.72,0,roof_storey,13465,2.5,0,Reinickendorf,Oct19,45.0,0,0,0,0,0,0,280.0
0,0,999.0,1,1,77.42,0,roof_storey,12555,2.0,0,Köpenick,Sep18,101.0,0,0,0,0,0,0,150.0
0,1,1399.0,1,1,50.9,1,apartment,10115,2.0,0,Mitte,May19,4.0,0,0,0,0,0,0,0.0
1,1,1820.0,1,0,93.61,1,apartment,10589,3.0,0,Charlottenburg,Feb20,1.0,0,0,0,0,0,0,285.0
0,1,1380.0,1,0,93.0,0,ground_floor,13055,3.0,1,Hohenschönhausen,May19,25.0,0,0,0,0,0,0,290.0
0,1,1540.38,1,0,128.81,0,roof_storey,13359,3.0,0,Wedding,Feb20,102.0,0,0,0,0,0,0,336.3800000000001
0,1,961.0,1,1,68.0,0,ground_floor,12555,2.0,1,Köpenick,May19,23.0,0,0,0,0,0,0,145.0
0,0,1081.09,0,0,69.71,0,apartment,13359,2.0,0,Wedding,Oct19,95.0,0,0,0,0,0,0,140.08999999999992
0,1,1545.0,1,1,112.0,0,roof_storey,14199,3.0,0,Wilmersdorf,Sep18,83.0,0,0,0,0,0,0,313.0
0,0,1528.68,1,1,88.89,0,apartment,12247,3.5,1,Steglitz,Oct19,55.0,0,0,0,0,0,0,450.68000000000006
1,1,1476.0,1,1,82.0,1,ground_floor,10557,3.0,1,Tiergarten,Oct19,2.0,0,0,0,0,0,0,242.0
0,1,758.66,0,1,64.28,0,apartment,12355,2.0,0,Neukölln,Oct19,35.0,0,0,0,0,0,0,212.66
0,1,970.0,0,0,71.6,1,apartment,13088,2.0,0,Weißensee,May19,110.0,0,0,0,0,0,0,147.0
0,0,1200.0,0,0,60.34,0,ground_floor,13357,2.0,0,Wedding,Feb20,120.0,0,0,0,0,0,0,0.0
0,0,1400.0,1,0,128.0,0,ground_floor,10247,5.0,0,Friedrichshain,Feb20,101.0,0,0,0,0,0,0,290.0
0,1,718.2,0,1,68.4,1,apartment,12629,3.0,0,Hellersdorf,May19,31.0,0,0,0,0,0,0,171.20000000000005
0,0,660.0,1,1,20.5,1,apartment,13355,1.0,0,Wedding,Oct19,3.0,0,0,0,0,0,0,99.0
0,1,920.0,1,0,72.0,0,roof_storey,13089,2.5,1,Weißensee,Sep18,18.0,0,0,0,0,0,0,200.0
0,0,1322.14,1,0,75.13,1,apartment,10627,3.0,0,Charlottenburg,Oct19,6.0,0,0,0,0,0,0,236.14000000000007
0,1,695.3,0,1,40.13,0,apartment,10437,1.0,0,Prenzlauer Berg,Feb20,111.0,0,0,0,0,0,0,111.29999999999997
0,1,640.0,1,1,26.0,1,apartment,10315,1.0,1,Lichtenberg,Oct19,26.0,0,0,0,0,0,0,80.0
0,0,680.79,0,1,58.08,0,apartment,13629,2.5,0,Spandau,May19,70.0,0,0,0,0,0,0,211.79
0,1,1240.0,1,1,51.0,1,apartment,10117,2.0,1,Mitte,Oct19,4.0,0,0,0,0,0,0,245.0
0,1,1876.78,1,0,91.55,1,apartment,10115,2.0,0,Mitte,Feb20,106.0,0,0,0,0,0,0,274.78
0,1,2226.8,1,1,186.45,1,maisonette,12489,5.0,0,Treptow,Oct19,6.0,0,0,0,0,0,0,427.8000000000001
0,1,1795.0,0,0,155.32,0,maisonette,13465,5.0,1,Reinickendorf,Feb20,25.0,0,0,0,0,0,0,420.0
0,1,1600.0,0,1,115.31,0,apartment,12207,3.0,0,Steglitz,May19,39.0,0,0,0,0,0,0,354.0
0,1,1699.0,0,0,107.96,0,apartment,10555,3.0,0,Tiergarten,May19,120.0,0,0,0,0,0,0,250.0
1,1,2312.0,0,0,115.6,1,apartment,10115,4.0,0,Mitte,Sep18,2.0,0,0,0,0,0,0,347.0
1,1,2620.0,1,0,105.0,1,apartment,10963,3.0,0,Tiergarten,Oct19,2.0,0,0,0,0,0,0,320.0
0,1,3252.57,1,1,172.55,1,apartment,10719,4.0,0,Charlottenburg,Oct19,108.0,0,0,0,0,0,0,492.57000000000016
0,1,1841.0,1,1,86.36,1,apartment,10785,2.0,0,Tiergarten,May19,22.0,0,0,0,0,0,0,371.0
0,1,2220.0,1,1,92.0,1,apartment,10117,2.0,0,Mitte,Oct19,6.0,0,0,0,0,0,0,520.0
1,1,984.34,0,0,78.81,1,apartment,12683,3.0,0,Marzahn,Oct19,1.0,0,0,0,0,0,0,197.34000000000003
0,1,1320.6,0,1,94.68,1,maisonette,12109,3.5,0,Tempelhof,Oct19,28.0,0,0,0,0,0,0,327.5999999999999
1,1,1450.0,0,1,75.0,1,apartment,12435,2.0,0,Treptow,Feb20,1.0,0,0,0,0,0,0,300.0
0,1,4747.6,1,1,110.41,1,penthouse,10115,3.0,0,Mitte,Feb20,2.0,0,0,0,0,0,0,331.60000000000036
0,1,1410.21,1,1,92.05,1,apartment,13156,3.0,0,Pankow,May19,6.0,0,0,0,0,0,0,260.21000000000004
0,1,1692.27,0,0,99.0,1,maisonette,12555,2.0,1,Köpenick,Feb20,150.0,0,0,0,0,0,0,301.27
0,1,1599.0,1,1,91.8,0,apartment,13581,3.5,1,Spandau,Feb20,91.0,0,0,0,0,0,0,200.0
0,1,1864.0,1,1,137.5,1,apartment,12557,4.0,0,Köpenick,Oct19,5.0,0,0,0,0,0,0,444.0
0,1,1980.0,1,0,139.03,0,maisonette,13507,5.0,0,Reinickendorf,Oct19,10.0,0,0,0,0,0,0,180.0
0,0,1799.44,1,0,108.72,1,apartment,10117,3.0,0,Mitte,Oct19,123.0,0,0,0,0,0,0,223.44000000000003
0,1,1685.0,1,1,118.42,0,maisonette,13465,4.5,1,Reinickendorf,May19,17.0,0,0,0,0,0,0,370.0
0,1,903.55,0,0,67.4,0,apartment,12487,2.0,0,Treptow,Feb20,110.0,0,0,0,0,0,0,210.54999999999995
0,1,850.0,0,1,71.5,0,apartment,13597,2.0,0,Spandau,May19,124.0,0,0,0,0,0,0,180.0
1,1,1196.55,0,0,82.16,0,raised_ground_floor,12526,3.0,1,Treptow,Feb20,1.0,0,0,0,0,0,0,173.54999999999995
1,1,1185.8,0,0,94.94,1,apartment,12683,4.0,0,Marzahn,Sep18,2.0,0,0,0,0,0,0,237.79999999999995
0,0,673.0,1,0,34.98,0,roof_storey,13086,1.0,0,Weißensee,Sep18,4.0,0,0,0,0,0,0,143.0
0,1,4125.0,1,1,185.0,1,apartment,10625,5.0,0,Charlottenburg,Sep18,110.0,0,0,0,0,0,0,425.0
0,1,798.0,0,1,69.06,1,apartment,12629,3.0,0,Hellersdorf,Oct19,35.0,0,0,0,0,0,0,169.0
1,1,1321.0,0,1,64.2,1,ground_floor,10969,2.0,1,Kreuzberg,Oct19,1.0,0,0,0,0,0,0,230.0
0,1,949.0,1,0,82.8,0,apartment,13187,2.0,0,Pankow,Oct19,120.0,0,0,0,0,0,0,166.0
1,1,2094.0,0,0,139.6,0,roof_storey,12527,3.0,1,Köpenick,Oct19,1.0,0,0,0,0,0,0,210.0
0,0,900.0,1,0,42.0,0,ground_floor,13349,2.0,0,Wedding,May19,115.0,0,0,0,0,0,0,100.0
1,1,2231.61,1,1,100.75,1,penthouse,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,302.6100000000001
0,0,510.0,1,0,38.86,0,apartment,13585,1.0,0,Spandau,Feb20,112.0,0,0,0,0,0,0,60.0
0,1,875.94,1,1,68.54,0,apartment,12349,2.0,1,Neukölln,Sep18,48.0,0,0,0,0,0,0,190.94000000000003
0,1,1999.0,1,0,122.62,0,apartment,12045,4.0,0,Neukölln,May19,114.0,0,0,0,0,0,0,344.0
0,1,4170.0,1,1,190.0,1,maisonette,10719,4.0,0,Wilmersdorf,Sep18,8.0,0,0,0,0,0,0,570.0
1,1,1898.83,1,1,93.08,1,ground_floor,10825,3.0,0,Schöneberg,Oct19,1.0,0,0,0,0,0,0,223.82999999999996
0,1,935.0,1,0,64.5,1,apartment,12279,2.0,0,Tempelhof,May19,50.0,0,0,0,0,0,0,116.0
0,1,1705.0,0,1,110.0,0,ground_floor,12557,3.0,1,Köpenick,May19,89.0,0,0,0,0,0,0,165.0
0,0,719.8,1,1,59.0,0,apartment,12459,2.0,0,Köpenick,May19,98.0,0,0,0,0,0,0,188.79999999999995
0,0,807.53,1,1,67.69,0,roof_storey,13156,3.0,0,Pankow,Oct19,26.0,0,0,0,0,0,0,155.52999999999997
0,1,770.3,0,1,63.68,0,apartment,13507,2.0,0,Reinickendorf,May19,25.0,0,0,0,0,0,0,178.29999999999995
1,1,1995.0,1,0,62.86,1,apartment,10117,2.0,0,Mitte,Sep18,3.0,0,0,0,0,0,1,195.0
1,0,1023.96,0,1,52.49,1,apartment,14195,1.0,0,Zehlendorf,Oct19,1.0,0,0,0,0,0,0,131.96000000000004
1,1,1745.65,1,0,77.49,1,apartment,10827,2.5,0,Schöneberg,Feb20,1.0,0,0,0,0,0,0,246.65000000000006
1,1,1238.0,1,1,60.0,1,apartment,10557,2.0,0,Tiergarten,Oct19,2.0,0,0,0,0,0,0,165.0
0,1,940.0,1,0,55.0,0,ground_floor,13086,3.0,0,Weißensee,May19,120.0,0,0,0,0,0,0,160.0
0,1,1350.0,1,0,58.51,0,ground_floor,10555,2.0,0,Tiergarten,Feb20,44.0,0,0,0,0,0,0,174.0
